movement_id,document_id,event_time,movement_type,sku,batch_id,location_id,quantity,order_line_id,receipt_id
M003806,D003806,2026-08-25 08:00:00,RECEIPT,SKU017,B0201,L017,65,,R0171
M003807,D003807,2026-08-25 08:00:00,RECEIPT,SKU018,B0202,L018,87,,R0172
M003808,D003808,2026-08-25 08:00:00,RECEIPT,SKU019,B0203,L019,68,,R0173
M003809,D003809,2026-08-25 08:00:00,RECEIPT,SKU021,B0204,L021,69,,R0174
M003810,D003810,2026-08-25 08:00:00,RECEIPT,SKU022,B0205,L022,94,,R0175
M003811,D003811,2026-08-25 08:00:00,RECEIPT,SKU023,B0206,L023,87,,R0176
M003812,D003812,2026-08-25 08:00:00,RECEIPT,SKU025,B0207,L025,61,,R0177
M003813,D003813,2026-08-25 14:00:00,ISSUE,SKU001,B0182,L001,2,O03624,
M003814,D003814,2026-08-25 14:00:00,ISSUE,SKU002,B0183,L002,2,O03625,
M003815,D003815,2026-08-25 14:00:00,ISSUE,SKU003,B0184,L003,4,O03626,
M003816,D003816,2026-08-25 14:00:00,ISSUE,SKU004,B0196,L004,3,O03627,
M003817,D003817,2026-08-25 14:00:00,ISSUE,SKU012,B0171,L012,3,O03628,
M003818,D003818,2026-08-25 14:00:00,ISSUE,SKU019,B0176,L019,2,O03629,
M003819,D003819,2026-08-25 14:00:00,ISSUE,SKU019,B0118,L019,2,O03629,
M003820,D003820,2026-08-25 14:00:00,ISSUE,SKU001,B0182,L001,3,O03630,
M003821,D003821,2026-08-25 14:00:00,ISSUE,SKU002,B0183,L002,3,O03631,
M003822,D003822,2026-08-25 14:00:00,ISSUE,SKU003,B0184,L003,2,O03632,
M003823,D003823,2026-08-25 14:00:00,ISSUE,SKU004,B0196,L004,4,O03633,
M003824,D003824,2026-08-25 14:00:00,ISSUE,SKU006,B0187,L006,2,O03634,
M003825,D003825,2026-08-25 14:00:00,ISSUE,SKU006,B0198,L006,3,O03634,
M003826,D003826,2026-08-25 14:00:00,ISSUE,SKU009,B0189,L009,1,O03635,
M003827,D003827,2026-08-25 14:00:00,ISSUE,SKU011,B0066,L011,3,O03636,
M003828,D003828,2026-08-25 14:00:00,ISSUE,SKU011,B0159,L011,2,O03636,
M003829,D003829,2026-08-25 14:00:00,ISSUE,SKU013,B0115,L013,5,O03637,
M003830,D003830,2026-08-25 14:00:00,ISSUE,SKU014,B0190,L014,5,O03638,
M003831,D003831,2026-08-25 14:00:00,ISSUE,SKU015,B0200,L015,1,O03639,
M003832,D003832,2026-08-25 14:00:00,ISSUE,SKU023,B0149,L023,3,O03640,
M003833,D003833,2026-08-25 14:00:00,ISSUE,SKU005,B0186,L005,2,O03641,
M003834,D003834,2026-08-25 14:00:00,ISSUE,SKU014,B0190,L014,6,O03642,
M003835,D003835,2026-08-25 14:00:00,ISSUE,SKU015,B0200,L015,2,O03643,
M003836,D003836,2026-08-25 14:00:00,ISSUE,SKU017,B0132,L017,6,O03644,
M003837,D003837,2026-08-25 14:00:00,ISSUE,SKU028,B0151,L028,6,O03645,
M003838,D003838,2026-08-25 14:00:00,ISSUE,SKU001,B0182,L001,1,O03646,
M003839,D003839,2026-08-25 14:00:00,ISSUE,SKU002,B0183,L002,7,O03647,
M003840,D003840,2026-08-25 14:00:00,ISSUE,SKU003,B0184,L003,3,O03648,
M003841,D003841,2026-08-25 14:00:00,ISSUE,SKU004,B0196,L004,1,O03649,
M003842,D003842,2026-08-25 14:00:00,ISSUE,SKU005,B0186,L005,4,O03650,
M003843,D003843,2026-08-25 14:00:00,ISSUE,SKU005,B0197,L005,3,O03650,
M003844,D003844,2026-08-25 14:00:00,ISSUE,SKU006,B0198,L006,1,O03651,
M003845,D003845,2026-08-25 14:00:00,ISSUE,SKU012,B0171,L012,3,O03652,
M003846,D003846,2026-08-25 14:00:00,ISSUE,SKU014,B0190,L014,3,O03653,
M003847,D003847,2026-08-25 14:00:00,ISSUE,SKU017,B0132,L017,7,O03654,
M003848,D003848,2026-08-25 14:00:00,ISSUE,SKU019,B0118,L019,4,O03655,
M003849,D003849,2026-08-25 14:00:00,ISSUE,SKU021,B0161,L021,4,O03656,
M003850,D003850,2026-08-25 14:00:00,ISSUE,SKU025,B0135,L025,7,O03657,
M003851,D003851,2026-08-25 14:00:00,ISSUE,SKU027,B0150,L027,1,O03658,
M003852,D003852,2026-08-25 14:00:00,ISSUE,SKU028,B0151,L028,3,O03659,
M003853,D003853,2026-08-25 14:00:00,ISSUE,SKU001,B0182,L001,2,O03660,
M003854,D003854,2026-08-25 14:00:00,ISSUE,SKU002,B0183,L002,2,O03661,
M003855,D003855,2026-08-25 14:00:00,ISSUE,SKU006,B0198,L006,3,O03662,
M003856,D003856,2026-08-25 14:00:00,ISSUE,SKU011,B0159,L011,2,O03663,
M003857,D003857,2026-08-25 14:00:00,ISSUE,SKU013,B0115,L013,4,O03664,
M003858,D003858,2026-08-25 14:00:00,ISSUE,SKU014,B0190,L014,4,O03665,
M003859,D003859,2026-08-25 14:00:00,ISSUE,SKU018,B0117,L018,3,O03666,
M003860,D003860,2026-08-26 14:00:00,ISSUE,SKU001,B0182,L001,2,O03667,
M003861,D003861,2026-08-26 14:00:00,ISSUE,SKU002,B0183,L002,2,O03668,
M003862,D003862,2026-08-26 14:00:00,ISSUE,SKU005,B0197,L005,2,O03669,
M003863,D003863,2026-08-26 14:00:00,ISSUE,SKU006,B0198,L006,3,O03670,
M003864,D003864,2026-08-26 14:00:00,ISSUE,SKU007,B0114,L007,2,O03671,
M003865,D003865,2026-08-26 14:00:00,ISSUE,SKU012,B0171,L012,1,O03672,
M003866,D003866,2026-08-26 14:00:00,ISSUE,SKU015,B0200,L015,3,O03673,
M003867,D003867,2026-08-26 14:00:00,ISSUE,SKU022,B0162,L022,2,O03674,
M003868,D003868,2026-08-26 14:00:00,ISSUE,SKU023,B0149,L023,2,O03675,
M003869,D003869,2026-08-26 14:00:00,ISSUE,SKU026,B0136,L026,2,O03676,
M003870,D003870,2026-08-26 14:00:00,ISSUE,SKU027,B0150,L027,3,O03677,
M003871,D003871,2026-08-26 14:00:00,ISSUE,SKU002,B0183,L002,1,O03678,
M003872,D003872,2026-08-26 14:00:00,ISSUE,SKU004,B0196,L004,2,O03679,
M003873,D003873,2026-08-26 14:00:00,ISSUE,SKU005,B0197,L005,5,O03680,
M003874,D003874,2026-08-26 14:00:00,ISSUE,SKU007,B0114,L007,2,O03681,
M003875,D003875,2026-08-26 14:00:00,ISSUE,SKU009,B0189,L009,5,O03682,
M003876,D003876,2026-08-26 14:00:00,ISSUE,SKU011,B0159,L011,1,O03683,
M003877,D003877,2026-08-26 14:00:00,ISSUE,SKU014,B0190,L014,2,O03684,
M003878,D003878,2026-08-26 14:00:00,ISSUE,SKU016,B0173,L016,3,O03685,
M003879,D003879,2026-08-26 14:00:00,ISSUE,SKU020,B0177,L020,5,O03686,
M003880,D003880,2026-08-26 14:00:00,ISSUE,SKU024,B0134,L024,2,O03687,
M003881,D003881,2026-08-26 14:00:00,ISSUE,SKU025,B0135,L025,5,O03688,
M003882,D003882,2026-08-26 14:00:00,ISSUE,SKU027,B0150,L027,3,O03689,
M003883,D003883,2026-08-26 14:00:00,ISSUE,SKU002,B0183,L002,4,O03690,
M003884,D003884,2026-08-26 14:00:00,ISSUE,SKU003,B0184,L003,4,O03691,
M003885,D003885,2026-08-26 14:00:00,ISSUE,SKU006,B0198,L006,5,O03692,
M003886,D003886,2026-08-26 14:00:00,ISSUE,SKU008,B0086,L008,2,O03693,
M003887,D003887,2026-08-26 14:00:00,ISSUE,SKU011,B0159,L011,2,O03694,
M003888,D003888,2026-08-26 14:00:00,ISSUE,SKU016,B0173,L016,4,O03695,
M003889,D003889,2026-08-26 14:00:00,ISSUE,SKU019,B0118,L019,6,O03696,
M003890,D003890,2026-08-26 14:00:00,ISSUE,SKU023,B0149,L023,1,O03697,
M003891,D003891,2026-08-26 14:00:00,ISSUE,SKU025,B0135,L025,4,O03698,
M003892,D003892,2026-08-26 14:00:00,ISSUE,SKU026,B0136,L026,4,O03699,
M003893,D003893,2026-08-26 14:00:00,ISSUE,SKU027,B0150,L027,1,O03700,
M003894,D003894,2026-08-26 14:00:00,ISSUE,SKU028,B0151,L028,1,O03701,
M003895,D003895,2026-08-26 14:00:00,ISSUE,SKU001,B0182,L001,1,O03702,
M003896,D003896,2026-08-26 14:00:00,ISSUE,SKU006,B0198,L006,7,O03703,
M003897,D003897,2026-08-26 14:00:00,ISSUE,SKU008,B0086,L008,6,O03704,
M003898,D003898,2026-08-26 14:00:00,ISSUE,SKU011,B0159,L011,7,O03705,
M003899,D003899,2026-08-26 14:00:00,ISSUE,SKU024,B0134,L024,1,O03706,
M003900,D003900,2026-08-26 14:00:00,ISSUE,SKU025,B0135,L025,1,O03707,
M003901,D003901,2026-08-26 14:00:00,ISSUE,SKU001,B0182,L001,4,O03708,
M003902,D003902,2026-08-26 14:00:00,ISSUE,SKU002,B0183,L002,4,O03709,
M003903,D003903,2026-08-26 14:00:00,ISSUE,SKU003,B0184,L003,2,O03710,
M003904,D003904,2026-08-26 14:00:00,ISSUE,SKU004,B0196,L004,1,O03711,
M003905,D003905,2026-08-26 14:00:00,ISSUE,SKU005,B0197,L005,1,O03712,
M003906,D003906,2026-08-26 14:00:00,ISSUE,SKU006,B0198,L006,3,O03713,
M003907,D003907,2026-08-26 14:00:00,ISSUE,SKU012,B0171,L012,3,O03714,
M003908,D003908,2026-08-26 14:00:00,ISSUE,SKU013,B0115,L013,3,O03715,
M003909,D003909,2026-08-26 14:00:00,ISSUE,SKU014,B0190,L014,4,O03716,
M003910,D003910,2026-08-26 14:00:00,ISSUE,SKU017,B0132,L017,1,O03717,
M003911,D003911,2026-08-26 14:00:00,ISSUE,SKU018,B0117,L018,4,O03718,
M003912,D003912,2026-08-26 14:00:00,ISSUE,SKU021,B0161,L021,3,O03719,
M003913,D003913,2026-08-26 14:00:00,ISSUE,SKU022,B0162,L022,2,O03720,
M003914,D003914,2026-08-26 14:00:00,ISSUE,SKU024,B0134,L024,4,O03721,
M003915,D003915,2026-08-26 14:00:00,ISSUE,SKU028,B0151,L028,3,O03722,
M003916,D003916,2026-08-27 14:00:00,ISSUE,SKU001,B0182,L001,4,O03723,
M003917,D003917,2026-08-27 14:00:00,ISSUE,SKU002,B0183,L002,2,O03724,
M003918,D003918,2026-08-27 14:00:00,ISSUE,SKU003,B0184,L003,4,O03725,
M003919,D003919,2026-08-27 14:00:00,ISSUE,SKU004,B0196,L004,3,O03726,
M003920,D003920,2026-08-27 14:00:00,ISSUE,SKU006,B0198,L006,4,O03727,
M003921,D003921,2026-08-27 14:00:00,ISSUE,SKU008,B0086,L008,2,O03728,
M003922,D003922,2026-08-27 14:00:00,ISSUE,SKU009,B0189,L009,2,O03729,
M003923,D003923,2026-08-27 14:00:00,ISSUE,SKU018,B0117,L018,2,O03730,
M003924,D003924,2026-08-27 14:00:00,ISSUE,SKU021,B0161,L021,2,O03731,
M003925,D003925,2026-08-27 14:00:00,ISSUE,SKU001,B0182,L001,1,O03732,
M003926,D003926,2026-08-27 14:00:00,ISSUE,SKU003,B0165,L003,4,O03733,
M003927,D003927,2026-08-27 14:00:00,ISSUE,SKU004,B0196,L004,5,O03734,
M003928,D003928,2026-08-27 14:00:00,ISSUE,SKU005,B0197,L005,3,O03735,
M003929,D003929,2026-08-27 14:00:00,ISSUE,SKU006,B0198,L006,1,O03736,
M003930,D003930,2026-08-27 14:00:00,ISSUE,SKU007,B0114,L007,5,O03737,
M003931,D003931,2026-08-27 14:00:00,ISSUE,SKU020,B0177,L020,1,O03738,
M003932,D003932,2026-08-27 14:00:00,ISSUE,SKU021,B0161,L021,2,O03739,
M003933,D003933,2026-08-27 14:00:00,ISSUE,SKU022,B0162,L022,2,O03740,
M003934,D003934,2026-08-27 14:00:00,ISSUE,SKU025,B0135,L025,4,O03741,
M003935,D003935,2026-08-27 14:00:00,ISSUE,SKU001,B0182,L001,2,O03742,
M003936,D003936,2026-08-27 14:00:00,ISSUE,SKU002,B0183,L002,1,O03743,
M003937,D003937,2026-08-27 14:00:00,ISSUE,SKU002,B0164,L002,5,O03743,
M003938,D003938,2026-08-27 14:00:00,ISSUE,SKU003,B0165,L003,5,O03744,
M003939,D003939,2026-08-27 14:00:00,ISSUE,SKU005,B0197,L005,1,O03745,
M003940,D003940,2026-08-27 14:00:00,ISSUE,SKU006,B0198,L006,1,O03746,
M003941,D003941,2026-08-27 14:00:00,ISSUE,SKU009,B0189,L009,5,O03747,
M003942,D003942,2026-08-27 14:00:00,ISSUE,SKU016,B0173,L016,1,O03748,
M003943,D003943,2026-08-27 14:00:00,ISSUE,SKU017,B0132,L017,5,O03749,
M003944,D003944,2026-08-27 14:00:00,ISSUE,SKU018,B0117,L018,1,O03750,
M003945,D003945,2026-08-27 14:00:00,ISSUE,SKU020,B0177,L020,1,O03751,
M003946,D003946,2026-08-27 14:00:00,ISSUE,SKU028,B0151,L028,1,O03752,
M003947,D003947,2026-08-27 14:00:00,ISSUE,SKU002,B0164,L002,4,O03753,
M003948,D003948,2026-08-27 14:00:00,ISSUE,SKU003,B0165,L003,4,O03754,
M003949,D003949,2026-08-27 14:00:00,ISSUE,SKU004,B0196,L004,7,O03755,
M003950,D003950,2026-08-27 14:00:00,ISSUE,SKU005,B0197,L005,1,O03756,
M003951,D003951,2026-08-27 14:00:00,ISSUE,SKU006,B0198,L006,3,O03757,
M003952,D003952,2026-08-27 14:00:00,ISSUE,SKU007,B0114,L007,4,O03758,
M003953,D003953,2026-08-27 14:00:00,ISSUE,SKU009,B0189,L009,4,O03759,
M003954,D003954,2026-08-27 14:00:00,ISSUE,SKU012,B0171,L012,1,O03760,
M003955,D003955,2026-08-27 14:00:00,ISSUE,SKU013,B0115,L013,6,O03761,
M003956,D003956,2026-08-27 14:00:00,ISSUE,SKU014,B0190,L014,4,O03762,
M003957,D003957,2026-08-27 14:00:00,ISSUE,SKU017,B0132,L017,1,O03763,
M003958,D003958,2026-08-27 14:00:00,ISSUE,SKU021,B0161,L021,1,O03764,
M003959,D003959,2026-08-27 14:00:00,ISSUE,SKU025,B0135,L025,1,O03765,
M003960,D003960,2026-08-27 14:00:00,ISSUE,SKU025,B0180,L025,5,O03765,
M003961,D003961,2026-08-27 14:00:00,ISSUE,SKU001,B0182,L001,3,O03766,
M003962,D003962,2026-08-27 14:00:00,ISSUE,SKU003,B0165,L003,1,O03767,
M003963,D003963,2026-08-27 14:00:00,ISSUE,SKU003,B0195,L003,3,O03767,
M003964,D003964,2026-08-27 14:00:00,ISSUE,SKU008,B0086,L008,4,O03768,
M003965,D003965,2026-08-27 14:00:00,ISSUE,SKU011,B0159,L011,3,O03769,
M003966,D003966,2026-08-27 14:00:00,ISSUE,SKU013,B0115,L013,1,O03770,
M003967,D003967,2026-08-27 14:00:00,ISSUE,SKU015,B0200,L015,4,O03771,
M003968,D003968,2026-08-27 14:00:00,ISSUE,SKU020,B0177,L020,4,O03772,
M003969,D003969,2026-08-27 14:00:00,ISSUE,SKU026,B0136,L026,4,O03773,
M003970,D003970,2026-08-27 14:00:00,ISSUE,SKU028,B0151,L028,2,O03774,
M003971,D003971,2026-08-28 14:00:00,ISSUE,SKU002,B0164,L002,2,O03775,
M003972,D003972,2026-08-28 14:00:00,ISSUE,SKU003,B0195,L003,4,O03776,
M003973,D003973,2026-08-28 14:00:00,ISSUE,SKU004,B0196,L004,3,O03777,
M003974,D003974,2026-08-28 14:00:00,ISSUE,SKU005,B0197,L005,3,O03778,
M003975,D003975,2026-08-28 14:00:00,ISSUE,SKU006,B0198,L006,1,O03779,
M003976,D003976,2026-08-28 14:00:00,ISSUE,SKU007,B0114,L007,4,O03780,
M003977,D003977,2026-08-28 14:00:00,ISSUE,SKU012,B0171,L012,2,O03781,
M003978,D003978,2026-08-28 14:00:00,ISSUE,SKU017,B0132,L017,3,O03782,
M003979,D003979,2026-08-28 14:00:00,ISSUE,SKU019,B0118,L019,2,O03783,
M003980,D003980,2026-08-28 14:00:00,ISSUE,SKU026,B0136,L026,2,O03784,
M003981,D003981,2026-08-28 14:00:00,ISSUE,SKU027,B0150,L027,1,O03785,
M003982,D003982,2026-08-28 14:00:00,ISSUE,SKU002,B0164,L002,4,O03786,
M003983,D003983,2026-08-28 14:00:00,ISSUE,SKU005,B0197,L005,3,O03787,
M003984,D003984,2026-08-28 14:00:00,ISSUE,SKU008,B0086,L008,4,O03788,
M003985,D003985,2026-08-28 14:00:00,ISSUE,SKU012,B0171,L012,2,O03789,
M003986,D003986,2026-08-28 14:00:00,ISSUE,SKU015,B0200,L015,3,O03790,
M003987,D003987,2026-08-28 14:00:00,ISSUE,SKU019,B0147,L019,5,O03791,
M003988,D003988,2026-08-28 14:00:00,ISSUE,SKU024,B0134,L024,1,O03792,
M003989,D003989,2026-08-28 14:00:00,ISSUE,SKU027,B0150,L027,4,O03793,
M003990,D003990,2026-08-28 14:00:00,ISSUE,SKU001,B0182,L001,4,O03794,
M003991,D003991,2026-08-28 14:00:00,ISSUE,SKU002,B0164,L002,2,O03795,
M003992,D003992,2026-08-28 14:00:00,ISSUE,SKU003,B0195,L003,4,O03796,
M003993,D003993,2026-08-28 14:00:00,ISSUE,SKU004,B0196,L004,5,O03797,
M003994,D003994,2026-08-28 14:00:00,ISSUE,SKU005,B0197,L005,1,O03798,
M003995,D003995,2026-08-28 14:00:00,ISSUE,SKU006,B0198,L006,6,O03799,
M003996,D003996,2026-08-28 14:00:00,ISSUE,SKU009,B0189,L009,6,O03800,
M003997,D003997,2026-08-28 14:00:00,ISSUE,SKU013,B0115,L013,2,O03801,
M003998,D003998,2026-08-28 14:00:00,ISSUE,SKU016,B0173,L016,4,O03802,
M003999,D003999,2026-08-28 14:00:00,ISSUE,SKU016,B0046,L016,2,O03802,
M004000,D004000,2026-08-28 14:00:00,ISSUE,SKU018,B0117,L018,5,O03803,
M004001,D004001,2026-08-28 14:00:00,ISSUE,SKU027,B0150,L027,6,O03804,
M004002,D004002,2026-08-28 14:00:00,ISSUE,SKU001,B0182,L001,1,O03805,
M004003,D004003,2026-08-28 14:00:00,ISSUE,SKU002,B0164,L002,6,O03806,
M004004,D004004,2026-08-28 14:00:00,ISSUE,SKU003,B0195,L003,7,O03807,
M004005,D004005,2026-08-28 14:00:00,ISSUE,SKU006,B0198,L006,6,O03808,
M004006,D004006,2026-08-28 14:00:00,ISSUE,SKU007,B0114,L007,3,O03809,
M004007,D004007,2026-08-28 14:00:00,ISSUE,SKU008,B0086,L008,4,O03810,
M004008,D004008,2026-08-28 14:00:00,ISSUE,SKU009,B0189,L009,4,O03811,
M004009,D004009,2026-08-28 14:00:00,ISSUE,SKU011,B0159,L011,3,O03812,
M004010,D004010,2026-08-28 14:00:00,ISSUE,SKU020,B0177,L020,7,O03813,
M004011,D004011,2026-08-28 14:00:00,ISSUE,SKU027,B0150,L027,3,O03814,
M004012,D004012,2026-08-28 14:00:00,ISSUE,SKU002,B0164,L002,1,O03815,
M004013,D004013,2026-08-28 14:00:00,ISSUE,SKU003,B0195,L003,4,O03816,
M004014,D004014,2026-08-28 14:00:00,ISSUE,SKU004,B0196,L004,4,O03817,
M004015,D004015,2026-08-28 14:00:00,ISSUE,SKU005,B0197,L005,4,O03818,
M004016,D004016,2026-08-28 14:00:00,ISSUE,SKU013,B0172,L013,4,O03819,
M004017,D004017,2026-08-28 14:00:00,ISSUE,SKU018,B0117,L018,3,O03820,
M004018,D004018,2026-08-28 14:00:00,ISSUE,SKU020,B0177,L020,4,O03821,
M004019,D004019,2026-08-28 14:00:00,ISSUE,SKU025,B0180,L025,4,O03822,
M004020,D004020,2026-08-29 14:00:00,ISSUE,SKU001,B0182,L001,1,O03823,
M004021,D004021,2026-08-29 14:00:00,ISSUE,SKU001,B0194,L001,3,O03823,
M004022,D004022,2026-08-29 14:00:00,ISSUE,SKU002,B0164,L002,2,O03824,
M004023,D004023,2026-08-29 14:00:00,ISSUE,SKU003,B0195,L003,5,O03825,
M004024,D004024,2026-08-29 14:00:00,ISSUE,SKU005,B0197,L005,5,O03826,
M004025,D004025,2026-08-29 14:00:00,ISSUE,SKU006,B0198,L006,5,O03827,
M004026,D004026,2026-08-29 14:00:00,ISSUE,SKU026,B0136,L026,1,O03828,
M004027,D004027,2026-08-29 14:00:00,ISSUE,SKU003,B0195,L003,4,O03829,
M004028,D004028,2026-08-29 14:00:00,ISSUE,SKU004,B0196,L004,4,O03830,
M004029,D004029,2026-08-29 14:00:00,ISSUE,SKU006,B0198,L006,1,O03831,
M004030,D004030,2026-08-29 14:00:00,ISSUE,SKU011,B0159,L011,1,O03832,
M004031,D004031,2026-08-29 14:00:00,ISSUE,SKU012,B0171,L012,3,O03833,
M004032,D004032,2026-08-29 14:00:00,ISSUE,SKU013,B0172,L013,4,O03834,
M004033,D004033,2026-08-29 14:00:00,ISSUE,SKU026,B0136,L026,3,O03835,
M004034,D004034,2026-08-29 14:00:00,ISSUE,SKU001,B0194,L001,5,O03836,
M004035,D004035,2026-08-29 14:00:00,ISSUE,SKU002,B0164,L002,5,O03837,
M004036,D004036,2026-08-29 14:00:00,ISSUE,SKU003,B0195,L003,3,O03838,
M004037,D004037,2026-08-29 14:00:00,ISSUE,SKU007,B0114,L007,3,O03839,
M004038,D004038,2026-08-29 14:00:00,ISSUE,SKU026,B0136,L026,3,O03840,
M004039,D004039,2026-08-29 14:00:00,ISSUE,SKU028,B0151,L028,8,O03841,
M004040,D004040,2026-08-29 14:00:00,ISSUE,SKU001,B0194,L001,4,O03842,
M004041,D004041,2026-08-29 14:00:00,ISSUE,SKU002,B0164,L002,4,O03843,
M004042,D004042,2026-08-29 14:00:00,ISSUE,SKU003,B0195,L003,4,O03844,
M004043,D004043,2026-08-29 14:00:00,ISSUE,SKU004,B0196,L004,9,O03845,
M004044,D004044,2026-08-29 14:00:00,ISSUE,SKU005,B0197,L005,4,O03846,
M004045,D004045,2026-08-29 14:00:00,ISSUE,SKU007,B0114,L007,9,O03847,
M004046,D004046,2026-08-29 14:00:00,ISSUE,SKU008,B0086,L008,7,O03848,
M004047,D004047,2026-08-29 14:00:00,ISSUE,SKU009,B0189,L009,9,O03849,
M004048,D004048,2026-08-29 14:00:00,ISSUE,SKU012,B0171,L012,2,O03850,
M004049,D004049,2026-08-29 14:00:00,ISSUE,SKU013,B0172,L013,7,O03851,
M004050,D004050,2026-08-29 14:00:00,ISSUE,SKU016,B0046,L016,7,O03852,
M004051,D004051,2026-08-29 14:00:00,ISSUE,SKU020,B0177,L020,7,O03853,
M004052,D004052,2026-08-29 14:00:00,ISSUE,SKU001,B0194,L001,1,O03854,
M004053,D004053,2026-08-29 14:00:00,ISSUE,SKU002,B0164,L002,5,O03855,
M004054,D004054,2026-08-29 14:00:00,ISSUE,SKU004,B0196,L004,1,O03856,
M004055,D004055,2026-08-29 14:00:00,ISSUE,SKU011,B0159,L011,2,O03857,
M004056,D004056,2026-08-29 14:00:00,ISSUE,SKU014,B0190,L014,4,O03858,
M004057,D004057,2026-08-29 14:00:00,ISSUE,SKU020,B0177,L020,4,O03859,
M004058,D004058,2026-08-29 14:00:00,ISSUE,SKU021,B0161,L021,4,O03860,
M004059,D004059,2026-08-29 14:00:00,ISSUE,SKU025,B0180,L025,5,O03861,
M004060,D004060,2026-08-29 14:00:00,ISSUE,SKU027,B0150,L027,5,O03862,
M004061,D004061,2026-08-30 14:00:00,ISSUE,SKU003,B0195,L003,3,O03863,
M004062,D004062,2026-08-30 14:00:00,ISSUE,SKU004,B0196,L004,5,O03864,
M004063,D004063,2026-08-30 14:00:00,ISSUE,SKU008,B0086,L008,4,O03865,
M004064,D004064,2026-08-30 14:00:00,ISSUE,SKU009,B0189,L009,1,O03866,
M004065,D004065,2026-08-30 14:00:00,ISSUE,SKU016,B0070,L016,5,O03867,
M004066,D004066,2026-08-30 14:00:00,ISSUE,SKU025,B0180,L025,1,O03868,
M004067,D004067,2026-08-30 14:00:00,ISSUE,SKU027,B0150,L027,3,O03869,
M004068,D004068,2026-08-30 14:00:00,ISSUE,SKU028,B0151,L028,3,O03870,
M004069,D004069,2026-08-30 14:00:00,ISSUE,SKU001,B0194,L001,6,O03871,
M004070,D004070,2026-08-30 14:00:00,ISSUE,SKU002,B0164,L002,3,O03872,
M004071,D004071,2026-08-30 14:00:00,ISSUE,SKU005,B0197,L005,5,O03873,
M004072,D004072,2026-08-30 14:00:00,ISSUE,SKU006,B0198,L006,3,O03874,
M004073,D004073,2026-08-30 14:00:00,ISSUE,SKU008,B0086,L008,6,O03875,
M004074,D004074,2026-08-30 14:00:00,ISSUE,SKU012,B0171,L012,4,O03876,
M004075,D004075,2026-08-30 14:00:00,ISSUE,SKU017,B0132,L017,1,O03877,
M004076,D004076,2026-08-30 14:00:00,ISSUE,SKU025,B0180,L025,4,O03878,
M004077,D004077,2026-08-30 14:00:00,ISSUE,SKU027,B0150,L027,6,O03879,
M004078,D004078,2026-08-30 14:00:00,ISSUE,SKU028,B0151,L028,6,O03880,
M004079,D004079,2026-08-30 14:00:00,ISSUE,SKU003,B0195,L003,2,O03881,
M004080,D004080,2026-08-30 14:00:00,ISSUE,SKU004,B0196,L004,2,O03882,
M004081,D004081,2026-08-30 14:00:00,ISSUE,SKU005,B0197,L005,6,O03883,
M004082,D004082,2026-08-30 14:00:00,ISSUE,SKU006,B0198,L006,2,O03884,
M004083,D004083,2026-08-30 14:00:00,ISSUE,SKU008,B0086,L008,5,O03885,
M004084,D004084,2026-08-30 14:00:00,ISSUE,SKU012,B0171,L012,5,O03886,
M004085,D004085,2026-08-30 14:00:00,ISSUE,SKU012,B0143,L012,1,O03886,
M004086,D004086,2026-08-30 14:00:00,ISSUE,SKU014,B0190,L014,3,O03887,
M004087,D004087,2026-08-30 14:00:00,ISSUE,SKU015,B0200,L015,8,O03888,
M004088,D004088,2026-08-30 14:00:00,ISSUE,SKU016,B0070,L016,2,O03889,
M004089,D004089,2026-08-30 14:00:00,ISSUE,SKU019,B0147,L019,2,O03890,
M004090,D004090,2026-08-30 14:00:00,ISSUE,SKU021,B0161,L021,2,O03891,
M004091,D004091,2026-08-30 14:00:00,ISSUE,SKU023,B0149,L023,8,O03892,
M004092,D004092,2026-08-30 14:00:00,ISSUE,SKU025,B0180,L025,6,O03893,
M004093,D004093,2026-08-30 14:00:00,ISSUE,SKU026,B0136,L026,8,O03894,
M004094,D004094,2026-08-30 14:00:00,ISSUE,SKU029,B0029,L029,2,O03895,
M004095,D004095,2026-08-30 14:00:00,ISSUE,SKU002,B0164,L002,9,O03896,
M004096,D004096,2026-08-30 14:00:00,ISSUE,SKU003,B0195,L003,4,O03897,
M004097,D004097,2026-08-30 14:00:00,ISSUE,SKU004,B0196,L004,9,O03898,
M004098,D004098,2026-08-30 14:00:00,ISSUE,SKU005,B0197,L005,7,O03899,
M004099,D004099,2026-08-30 14:00:00,ISSUE,SKU006,B0198,L006,4,O03900,
M004100,D004100,2026-08-30 14:00:00,ISSUE,SKU008,B0086,L008,3,O03901,
M004101,D004101,2026-08-30 14:00:00,ISSUE,SKU008,B0169,L008,4,O03901,
M004102,D004102,2026-08-30 14:00:00,ISSUE,SKU019,B0147,L019,5,O03902,
M004103,D004103,2026-08-30 14:00:00,ISSUE,SKU023,B0149,L023,9,O03903,
M004104,D004104,2026-08-30 14:00:00,ISSUE,SKU025,B0180,L025,5,O03904,
M004105,D004105,2026-08-30 14:00:00,ISSUE,SKU001,B0194,L001,5,O03905,
M004106,D004106,2026-08-30 14:00:00,ISSUE,SKU002,B0164,L002,2,O03906,
M004107,D004107,2026-08-30 14:00:00,ISSUE,SKU005,B0197,L005,1,O03907,
M004108,D004108,2026-08-30 14:00:00,ISSUE,SKU006,B0198,L006,2,O03908,
